Program,Year,Period,Week Ending,Geo Level,State,State ANSIS,Ag District,Ag District Code,County,County ANSIS,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Sheep Value,CV (%)
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,NORTHWEST,10,WALKER,295,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,20,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,NORTHWEST,10,WHITFIELD,313,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BERRIEN,19,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BROOKS,27,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,CLINCH,65,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COFFEE,69,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COLQUITT,71,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COOK,75,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,CRISP,81,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,DOOLY,93,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,IRWIN,155,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,LOWNDES,185,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TELFAIR,271,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TIFT,277,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TURNER,287,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,WILCOX,315,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,WORTH,321,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,(L)
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHEAST,90,APPLING,1,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHEAST,90,BACON,5,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHEAST,90,BRANTLEY,25,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHEAST,90,BRYAN,29,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHEAST,90,CAMDEN,39,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHEAST,90,CHARLTON,49,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHEAST,90,EVANS,109,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHEAST,90,LIBERTY,179,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHEAST,90,PIERCE,229,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHEAST,90,TATTNALL,267,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHEAST,90,TOOMBS,279,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHEAST,90,WARE,299,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHEAST,90,WAYNE,305,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHWEST,70,CALHOUN,37,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHWEST,70,CLAY,61,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHWEST,70,DECATUR,87,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHWEST,70,DOUGHERTY,95,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHWEST,70,GRADY,131,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,14,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHWEST,70,LEE,177,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHWEST,70,MILLER,201,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHWEST,70,MITCHELL,205,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHWEST,70,RANDOLPH,243,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHWEST,70,SEMINOLE,253,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHWEST,70,STEWART,259,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHWEST,70,SUMTER,261,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,SOUTHWEST,70,TERRELL,273,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,CARROLL,45,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,COWETA,77,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,FAYETTE,113,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,HARALSON,143,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,HARRIS,145,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,HEARD,149,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,HENRY,151,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,LAMAR,171,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,MACON,193,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,MARION,197,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,MERIWETHER,199,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,18,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,PIKE,231,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,SCHLEY,249,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,SPALDING,255,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,TALBOT,263,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,TAYLOR,269,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,TROUP,285,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,39.7
CENSUS,2022,END OF DEC,,COUNTY,GEORGIA,13,WEST CENTRAL,40,UPSON,293,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,39.7
CENSUS,2022,END OF DEC,,COUNTY,HAWAII,15,HAWAII ISLAND,11,HAWAII,1,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,322,8.6
CENSUS,2022,END OF DEC,,COUNTY,HAWAII,15,KAUAI AND NIIHAU ISLANDS,24,KAUAI,7,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,30,8.6
CENSUS,2022,END OF DEC,,COUNTY,HAWAII,15,"MAUI, MOLOKAI & LANAI ISLAND",35,MAUI & KALAWAO,9,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,83,8.6
CENSUS,2022,END OF DEC,,COUNTY,HAWAII,15,OAHU ISLAND,62,HONOLULU,3,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,22,8.6
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,BANNOCK,5,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,31,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,BEAR LAKE,7,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,14,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,BINGHAM,11,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,48,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,BONNEVILLE,19,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,72,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,BUTTE,23,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,11,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,CARIBOU,29,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,CLARK,33,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,CUSTER,37,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,FRANKLIN,41,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,11,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,FREMONT,43,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,JEFFERSON,51,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,38,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,LEMHI,59,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,31,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,MADISON,65,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,ONEIDA,71,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,11,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,POWER,77,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,EAST,90,TETON,81,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,NORTH,10,BENEWAH,9,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,NORTH,10,BONNER,17,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,72,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,NORTH,10,BOUNDARY,21,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,NORTH,10,CLEARWATER,35,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,NORTH,10,IDAHO,49,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,NORTH,10,KOOTENAI,55,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,59,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,NORTH,10,LATAH,57,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,68,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,NORTH,10,LEWIS,61,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,NORTH,10,NEZ PERCE,69,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTH CENTRAL,80,BLAINE,13,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTH CENTRAL,80,CAMAS,25,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,(L)
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTH CENTRAL,80,CASSIA,31,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,16,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTH CENTRAL,80,GOODING,47,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,16,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTH CENTRAL,80,JEROME,53,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,16,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTH CENTRAL,80,LINCOLN,63,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,23,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTH CENTRAL,80,MINIDOKA,67,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,28,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,58,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTHWEST,70,ADA,1,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,74,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTHWEST,70,ADAMS,3,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTHWEST,70,BOISE,15,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTHWEST,70,CANYON,27,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,187,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTHWEST,70,ELMORE,39,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,20,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTHWEST,70,GEM,45,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,61,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTHWEST,70,OWYHEE,73,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,27,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTHWEST,70,PAYETTE,75,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,40,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTHWEST,70,VALLEY,85,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,15.5
CENSUS,2022,END OF DEC,,COUNTY,IDAHO,16,SOUTHWEST,70,WASHINGTON,87,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,26,15.5
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,CENTRAL,40,DE WITT,39,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,27.6
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,CENTRAL,40,LOGAN,107,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,20,27.6
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,CENTRAL,40,MACON,115,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,9,27.6
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,CENTRAL,40,MARSHALL,123,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,27.6
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,CENTRAL,40,MASON,125,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,27.6
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,CENTRAL,40,MCLEAN,113,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,37,27.6
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,CENTRAL,40,MENARD,129,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,14,(L)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,CENTRAL,40,PEORIA,143,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,28,27.6
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,CENTRAL,40,STARK,175,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,27.6
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,24,27.6
