Program,Year,Period,Week Ending,Geo Level,State,State ANSIP,Ag District,Ag District Code,County,County ANSIP,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Poultry Value,CV (%)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,17,15.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,37,15.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,40,15.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,11,15.7
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,42,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,BOONE,11,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,37,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,CLINTON,23,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,34,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,DECATUR,31,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,34,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,GRANT,53,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,29,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,HAMILTON,57,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,80,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,HANCOCK,59,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,55,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,63,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,98,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,50,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,72,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,63,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,35,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,73,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,27,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,51,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,37,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,21,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,77,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,23,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,EAST CENTRAL,60,HENRY,65,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,62,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,EAST CENTRAL,60,JAY,75,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,98,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,51,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,EAST CENTRAL,60,UNION,161,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,18,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,109,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,50,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,17,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,53,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,544,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,FULTON,49,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,69,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,163,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,121,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,56,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,77,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,WABASH,169,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,51,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,ADAMS,1,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,294,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,ALLEN,3,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,185,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,DE KALB,33,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,88,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,46,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,LAGRANGE,87,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,765,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,NOBLE,113,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,197,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,STEUBEN,151,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,46,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,WELLS,179,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,33,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,51,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,14,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,44,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,75,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,55,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,15,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,79,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,24,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,21,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,30,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,BROWN,13,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,50,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,25,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,36,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,38,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,115,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,44,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,104,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,73,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,53,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,39,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,133,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,CLARK,19,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,78,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,DEARBORN,29,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,57,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,51,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,93,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,JENNINGS,79,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,45,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,OHIO,115,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,10,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,RIPLEY,137,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,88,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,SCOTT,143,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,44,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,44,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,277,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,89,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,28,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,100,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,27,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,32,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,12,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,23,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,56,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,23,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,24,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,WARRICK,173,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,43,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,WEST CENTRAL,40,CLAY,21,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,58,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,20,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,79,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,WEST CENTRAL,40,OWEN,119,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,67,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,WEST CENTRAL,40,PARKE,121,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,103,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,75,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,88,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,19,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,WEST CENTRAL,40,VIGO,167,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,45,8.9
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,WEST CENTRAL,40,WARREN,171,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,41,8.9
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,CENTRAL,50,BOONE,15,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,68,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,CENTRAL,50,DALLAS,49,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,94,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,CENTRAL,50,GRUNDY,75,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,38,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,CENTRAL,50,HAMILTON,79,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,55,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,CENTRAL,50,HARDIN,83,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,49,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,CENTRAL,50,JASPER,99,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,101,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,46,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,CENTRAL,50,POLK,153,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,121,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,CENTRAL,50,POWESHIEK,157,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,50,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,CENTRAL,50,STORY,169,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,111,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,CENTRAL,50,TAMA,171,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,41,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,CENTRAL,50,WEBSTER,187,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,57,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,BENTON,11,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,63,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,CEDAR,31,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,70,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,CLINTON,45,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,54,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,IOWA,95,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,69,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,JACKSON,97,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,82,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,144,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,JONES,105,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,49,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,LINN,113,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,112,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,49,17.1
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,SCOTT,163,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,62,17.1
